Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Pressure,Temp,DeltaP,AirspeedTemp,SpeedKPH,PowerW,AirspeedKPH,CadenceRPM
103.486,-0.39,0.14,10.10,-0.02,-0.00,0.02,1032.0,35.6,-37.4,24.5,0.00,0,0.00,0
103.531,-0.47,0.02,10.10,0.00,-0.01,0.02,1031.9,35.5,-37.4,24.5,0.00,0,0.00,0
103.556,0.65,-2.10,9.47,0.10,0.02,0.00,1032.9,35.4,-37.4,24.5,0.00,0,0.00,0
103.581,-1.43,5.52,10.64,-0.15,-0.08,0.01,1032.3,35.4,-40.5,24.5,0.00,0,0.00,0
103.606,2.03,-1.92,10.27,0.02,-0.00,0.02,1032.3,35.4,-37.4,24.5,0.00,0,0.00,0
103.631,0.75,0.22,9.99,0.21,0.01,0.01,1032.6,35.6,-34.2,24.5,0.00,0,0.00,0
103.656,-0.32,0.71,9.97,0.17,-0.01,0.01,1032.1,35.5,-35.2,24.5,0.00,0,0.00,0
103.681,-0.59,0.76,10.08,0.06,-0.01,0.01,1032.3,35.5,-34.2,24.5,0.00,0,0.00,0
103.706,0.12,0.35,10.00,-0.05,-0.01,0.02,1032.1,35.5,-35.2,24.5,0.00,0,0.00,0
103.731,-0.06,0.11,10.12,-0.03,-0.00,0.02,1032.4,35.4,-37.4,24.5,0.00,0,0.00,0
103.882,0.34,0.11,10.05,-0.01,0.00,0.02,1032.5,35.4,-37.4,24.5,0.00,0,0.00,0
103.907,0.22,0.23,10.01,0.00,0.00,0.02,1032.2,35.5,-37.4,24.5,0.00,0,0.00,0
103.932,0.26,0.30,9.92,0.01,0.00,0.03,1031.8,35.6,-37.4,24.5,0.00,0,0.00,0
103.957,0.39,-0.27,10.09,0.09,0.01,0.02,1032.1,35.3,-37.4,24.5,0.00,0,0.00,0
103.982,0.49,0.14,10.02,0.14,0.00,0.01,1032.1,35.4,-37.4,24.5,0.00,0,0.00,0
104.007,0.96,0.44,10.03,0.13,0.01,0.01,1032.3,35.6,-37.4,24.5,0.00,0,0.00,0
104.052,0.54,0.55,10.07,0.10,-0.00,0.01,1032.1,35.4,-40.5,24.5,0.00,0,0.00,0
104.077,0.32,0.36,10.09,0.09,0.01,0.01,1032.6,35.6,-38.4,24.5,0.00,0,0.00,0
104.102,0.41,0.47,10.07,0.09,0.01,0.01,1032.1,35.5,-38.4,24.5,0.00,0,0.00,0
104.127,0.31,0.65,10.10,0.07,-0.00,0.01,1032.6,35.5,-44.7,24.5,0.00,0,0.00,0
104.152,0.27,0.53,10.07,0.06,0.01,0.01,1032.6,35.4,-40.5,24.5,0.00,0,0.00,0
104.177,0.21,0.69,10.04,0.04,0.00,0.01,1032.4,35.5,-38.4,24.5,0.00,0,0.00,0
104.202,0.10,0.70,10.06,0.02,0.01,0.02,1032.3,35.4,-38.4,24.5,0.00,0,0.00,0
104.227,-0.04,0.62,10.03,-0.02,0.01,0.01,1032.8,35.6,-38.4,24.5,0.00,0,0.00,0
104.289,0.25,0.47,10.00,-0.00,0.01,0.02,1032.8,35.3,-40.5,24.5,0.00,0,0.00,0
104.314,0.21,0.45,9.95,0.02,0.02,0.01,1032.4,35.4,-38.4,24.5,0.00,0,0.00,0
104.339,0.17,0.68,10.06,0.02,0.01,0.01,1032.7,35.4,-40.5,24.5,0.00,0,0.00,0
104.364,0.21,0.76,9.96,0.00,0.01,0.02,1032.2,35.6,-40.5,24.5,0.00,0,0.00,0
104.389,0.29,0.64,9.97,0.00,0.01,0.02,1032.6,35.5,-38.4,24.5,0.00,0,0.00,0
104.414,0.21,0.69,9.92,-0.02,0.02,0.02,1032.5,35.5,-40.5,24.5,0.00,0,0.00,0
104.439,0.32,0.08,10.03,-0.04,0.01,0.02,1032.4,35.5,-35.2,24.5,0.00,0,0.00,0
104.464,0.79,0.84,10.01,-0.03,0.00,0.02,1032.2,35.6,-37.4,24.5,0.00,0,0.00,0
104.489,0.37,0.52,10.05,-0.01,0.00,0.01,1032.5,35.7,-38.4,24.5,0.00,0,0.00,0
104.514,0.21,0.50,10.02,-0.01,0.01,0.02,1032.2,35.3,-37.4,24.5,0.00,0,0.00,0
104.560,0.32,0.64,10.03,-0.01,0.01,0.01,1031.8,35.7,-37.4,24.5,0.00,0,0.00,0
104.585,0.24,0.69,10.03,-0.03,0.01,0.01,1032.4,35.4,-38.4,24.5,0.00,0,0.00,0
104.610,0.21,0.70,10.05,-0.05,0.01,0.01,1032.8,35.4,-37.4,24.5,0.00,0,0.00,0
104.635,0.20,0.53,10.03,-0.06,0.00,0.01,1032.2,35.6,-35.2,24.5,0.00,0,0.00,0
104.697,0.19,0.52,10.03,-0.07,0.01,0.01,1032.4,35.5,-38.4,24.5,0.00,0,0.00,0
104.722,0.22,0.49,10.01,-0.07,0.01,0.01,1032.6,35.4,-37.4,24.5,0.00,0,0.00,0
104.747,0.21,0.51,10.03,-0.06,0.01,0.01,1032.0,35.5,-40.5,24.5,0.00,0,0.00,0
104.772,0.30,0.49,10.08,-0.05,0.01,0.00,1032.6,35.6,-37.4,24.5,0.00,0,0.00,0
104.797,0.27,0.40,10.04,-0.06,0.00,0.01,1032.4,35.4,-38.4,24.5,0.00,0,0.00,0
104.822,0.17,0.56,10.05,-0.07,0.01,0.01,1032.2,35.5,-37.4,24.5,0.00,0,0.00,0
104.847,0.12,0.42,10.06,-0.07,0.01,0.01,1032.1,35.5,-38.4,24.5,0.00,0,0.00,0
104.872,0.06,0.45,10.06,-0.07,0.01,0.01,1032.6,35.6,-38.4,24.5,0.00,0,0.00,0
104.897,0.08,0.32,10.05,-0.06,0.01,0.01,1032.8,35.5,-37.4,24.5,0.00,0,0.00,0
104.922,0.18,0.37,9.99,-0.01,0.02,0.01,1032.6,35.4,-40.5,24.5,0.00,0,0.00,0
104.947,0.19,0.43,10.07,-0.00,0.02,0.02,1032.7,35.6,-37.4,24.5,0.00,0,0.00,0
104.972,0.30,0.36,10.02,0.00,0.02,0.01,1032.4,35.5,-40.5,24.5,0.00,0,0.00,0
104.997,0.18,0.35,10.06,0.02,0.01,0.01,1032.5,35.5,-38.4,24.5,0.00,0,0.00,0
105.022,0.15,0.47,10.07,0.01,0.00,0.01,1032.5,35.6,-40.5,24.5,0.00,0,0.00,0
105.191,0.01,0.48,10.02,0.02,0.01,0.01,1032.5,35.6,-37.4,24.5,0.00,0,0.00,0
105.216,0.16,0.60,10.02,0.01,0.00,0.01,1032.3,35.4,-35.2,24.5,0.00,0,0.00,0
105.241,-0.12,-0.76,9.04,-0.04,-0.01,0.05,1032.3,35.6,-37.4,24.5,0.00,0,0.00,0
105.266,0.34,0.88,10.16,-0.02,-0.01,0.02,1032.4,35.4,-38.4,24.5,0.00,0,0.00,0
105.291,0.18,0.45,10.10,-0.01,-0.01,0.01,1032.3,35.5,-40.5,24.5,0.00,0,0.00,0
105.316,0.02,0.55,10.02,-0.00,-0.01,0.01,1032.3,35.5,-38.4,24.5,0.00,0,0.00,0
105.341,0.10,0.50,9.98,-0.01,0.00,0.01,1032.6,35.4,-40.5,24.5,0.00,0,0.00,0
105.366,0.22,0.53,9.99,-0.02,0.00,0.01,1032.3,35.6,-38.4,24.5,0.00,0,0.00,0
105.391,0.21,0.50,9.97,-0.01,-0.00,0.01,1032.5,35.6,-37.4,24.5,0.00,0,0.00,0
105.416,0.05,0.60,10.01,-0.01,-0.00,0.01,1032.0,35.4,-38.4,24.5,0.00,0,0.00,0
105.441,-0.07,0.65,10.03,-0.00,0.00,0.02,1032.7,35.4,-37.4,24.5,0.00,0,0.00,0
105.466,-0.03,0.57,9.99,-0.01,0.01,0.01,1032.6,35.4,-41.6,24.5,0.00,0,0.00,0
105.491,0.22,0.51,9.80,-0.01,0.02,0.01,1031.8,35.4,-40.5,24.5,0.00,0,0.00,0
105.516,0.11,0.54,10.09,-0.01,0.01,0.01,1032.1,35.6,-38.4,24.5,0.00,0,0.00,0
105.578,0.20,1.45,10.18,-0.01,0.00,0.01,1032.3,35.5,-40.5,24.5,0.00,0,0.00,0
105.623,0.45,0.76,10.11,-0.03,0.01,-0.00,1032.3,35.5,-38.4,24.5,0.00,0,0.00,0
105.648,0.76,0.80,10.53,-0.05,-0.02,0.01,1032.5,35.3,-40.5,24.5,0.00,0,0.00,0
105.673,0.21,0.31,9.99,0.01,0.04,-0.05,1032.3,35.4,-38.4,24.5,0.00,0,0.00,0
105.698,0.26,0.93,9.80,0.04,0.00,-0.44,1031.8,35.4,-35.2,24.5,0.00,0,0.00,0
105.723,0.09,0.67,9.77,-0.05,-0.05,-0.43,1032.3,35.2,-40.5,24.5,0.00,0,0.00,0
105.748,-0.13,0.35,9.54,0.04,0.03,-0.21,1032.8,35.4,-40.5,24.5,0.00,0,0.00,0
105.773,-0.04,0.23,10.30,0.01,0.01,-0.27,1032.2,35.4,-38.4,24.5,0.00,0,0.00,0
105.798,0.20,0.07,10.01,-0.01,-0.03,-0.01,1032.5,35.5,-35.2,24.5,0.00,0,0.00,0
105.823,1.01,0.59,9.89,-0.04,-0.06,0.04,1032.5,35.4,-40.5,24.5,0.00,0,0.00,0
105.848,-0.09,0.60,10.15,-0.03,-0.08,-0.01,1032.9,35.5,-37.4,24.5,0.00,0,0.00,0
105.873,0.57,0.91,10.17,-0.02,-0.05,-0.08,1032.7,35.3,-35.2,24.5,0.00,0,0.00,0
105.898,1.91,1.00,9.55,-0.11,-0.07,-0.56,1032.7,35.4,-37.4,24.5,0.00,0,0.00,0
105.923,-1.62,-2.70,9.11,0.00,-0.05,-0.14,1032.4,35.4,-37.4,24.5,0.00,0,0.00,0
106.060,0.11,0.83,9.84,-0.04,0.02,-0.01,1032.1,35.4,-37.4,24.5,0.00,0,0.00,0
106.085,0.27,0.53,10.03,-0.04,0.03,-0.05,1032.4,35.3,-37.4,24.5,0.00,0,0.00,0
106.130,0.19,0.36,10.03,-0.00,-0.01,-0.00,1032.8,35.2,-37.4,24.5,0.00,0,0.00,0
106.155,0.20,0.50,10.00,-0.00,-0.01,0.03,1032.2,35.4,-37.4,24.5,0.00,0,0.00,0
106.180,0.21,0.52,10.03,-0.02,-0.00,0.04,1032.3,35.6,-37.4,24.5,0.00,0,0.00,0
106.205,0.23,0.58,10.06,-0.03,-0.01,0.00,1032.2,35.4,-35.2,24.5,0.00,0,0.00,0
106.230,0.13,0.40,9.91,-0.01,0.04,0.04,1032.0,35.4,-38.4,24.5,0.00,0,0.00,0
106.255,0.42,0.39,9.94,0.02,0.03,0.11,1032.1,35.4,-35.2,24.5,0.00,0,0.00,0
106.280,-0.01,0.44,10.30,0.02,-0.01,0.14,1032.4,35.5,-37.4,24.5,0.00,0,0.00,0
106.305,0.29,0.57,10.13,-0.01,0.00,0.06,1031.7,35.3,-41.6,24.5,0.00,0,0.00,0
106.330,0.16,0.47,10.05,-0.01,0.03,0.07,1032.6,35.3,-40.5,24.5,0.00,0,0.00,0
106.355,-0.06,-0.45,9.62,-0.01,0.04,0.14,1032.4,35.4,-40.5,24.5,0.00,0,0.00,0
106.380,-0.27,0.85,10.36,0.01,0.00,0.49,1032.9,35.4,-38.4,24.5,0.00,0,0.00,0
106.405,0.31,1.44,9.83,0.00,-0.01,0.23,1032.0,35.4,-35.2,24.5,0.00,0,0.00,0
106.467,0.19,0.53,9.94,-0.01,0.01,-0.00,1032.3,35.4,-35.2,24.5,0.00,0,0.00,0
106.492,0.11,0.57,10.00,-0.02,0.00,0.00,1032.2,35.3,-37.4,24.5,0.00,0,0.00,0
106.517,0.12,0.60,10.04,-0.01,0.01,0.01,1032.1,35.4,-35.2,24.5,0.00,0,0.00,0
106.542,0.19,0.51,10.03,-0.02,0.02,0.01,1032.4,35.4,-38.4,24.5,0.00,0,0.00,0
106.567,0.21,0.49,9.96,-0.02,0.01,0.01,1032.5,35.4,-40.5,24.5,0.00,0,0.00,0
106.592,0.31,0.49,10.12,-0.02,0.00,0.03,1032.6,35.4,-38.4,24.5,0.00,0,0.00,0
106.637,0.17,0.46,9.96,-0.02,0.01,0.01,1032.5,35.4,-35.2,24.5,0.00,0,0.00,0
106.662,0.20,0.50,9.92,-0.01,0.01,0.01,1032.5,35.3,-37.4,24.5,0.00,0,0.00,0
106.687,0.20,0.47,10.00,-0.01,0.01,0.01,1032.1,35.4,-37.4,24.5,0.00,0,0.00,0
106.712,0.20,0.57,9.96,-0.01,0.01,0.02,1032.4,35.3,-40.5,24.5,0.00,0,0.00,0
106.737,0.22,0.50,10.01,-0.01,0.00,0.01,1032.5,35.5,-37.4,24.5,0.00,0,0.00,0
106.762,0.17,0.54,9.96,-0.02,0.00,0.01,1032.1,35.4,-37.4,24.5,0.00,0,0.00,0
106.787,0.16,0.51,10.04,-0.02,0.01,0.02,1032.4,35.2,-38.4,24.5,0.00,0,0.00,0
106.812,0.22,0.48,9.98,-0.01,0.01,0.01,1032.2,35.4,-35.2,24.5,0.00,0,0.00,0
106.948,0.16,0.58,10.00,-0.02,0.01,0.01,1032.5,35.3,-37.4,24.5,0.00,0,0.00,0
106.973,0.23,0.53,9.98,-0.01,0.01,0.01,1032.5,35.2,-38.4,24.5,0.00,0,0.00,0
106.998,0.24,0.54,10.07,-0.02,0.01,0.01,1032.6,35.2,-35.2,24.5,0.00,0,0.00,0
107.023,0.10,0.55,10.05,-0.02,0.01,0.02,1032.3,35.2,-34.2,24.5,0.00,0,0.00,0
107.048,0.18,0.57,9.98,-0.02,0.00,0.02,1032.7,35.2,-38.4,24.5,0.00,0,0.00,0
107.073,0.15,0.53,10.05,-0.02,0.00,0.02,1031.8,35.4,-35.2,24.5,0.00,0,0.00,0
107.098,0.23,0.55,10.08,-0.02,-0.00,0.02,1032.1,35.3,-35.2,24.5,0.00,0,0.00,0
107.143,0.37,0.51,10.06,-0.02,0.01,0.02,1032.5,35.4,-35.2,24.5,0.00,0,0.00,0
107.168,0.37,0.44,9.99,-0.02,0.02,0.01,1032.0,35.2,-34.2,24.5,0.00,0,0.00,0
107.193,0.34,0.53,9.97,-0.03,0.01,0.01,1032.2,35.3,-35.2,24.5,0.00,0,0.00,0
107.218,0.24,0.45,9.98,-0.03,0.01,0.01,1032.4,35.2,-37.4,24.5,0.00,0,0.00,0
107.243,0.21,0.53,10.00,-0.02,0.00,0.02,1032.3,35.4,-37.4,24.5,0.00,0,0.00,0
107.268,0.22,0.56,9.99,-0.03,0.00,0.01,1032.2,35.4,-37.4,24.5,0.00,0,0.00,0
107.293,0.37,0.47,10.04,-0.03,0.01,0.01,1032.2,35.4,-40.5,24.5,0.00,0,0.00,0
107.355,0.12,0.55,10.04,-0.04,0.01,0.02,1032.0,35.4,-37.4,24.5,0.00,0,0.00,0
107.380,0.04,0.52,10.03,-0.04,0.01,0.01,1033.1,35.4,-35.2,24.5,0.00,0,0.00,0
107.405,-0.01,0.56,10.07,-0.04,0.01,0.01,1032.0,35.3,-35.2,24.5,0.00,0,0.00,0
107.430,0.08,0.54,10.09,-0.04,0.01,0.01,1031.9,35.3,-37.4,24.5,0.00,0,0.00,0
107.455,0.11,0.46,9.97,-0.04,0.01,0.02,1032.4,35.4,-35.2,24.5,0.00,0,0.00,0
107.480,0.25,0.42,10.05,-0.04,0.01,0.01,1032.5,35.3,-37.4,24.5,0.00,0,0.00,0
107.505,0.35,0.45,9.99,-0.02,0.01,0.01,1032.4,35.2,-34.2,24.5,0.00,0,0.00,0
107.530,0.34,0.40,10.01,-0.02,0.02,0.01,1032.8,35.2,-37.4,24.5,0.00,0,0.00,0
107.555,0.39,0.50,10.00,-0.02,0.01,0.01,1032.4,35.2,-37.4,24.5,0.00,0,0.00,0
107.580,0.35,0.46,9.97,-0.01,0.01,0.02,1032.6,35.2,-40.5,24.5,0.00,0,0.00,0
107.605,0.21,0.51,10.02,-0.01,0.01,0.02,1032.8,35.3,-35.2,24.5,0.00,0,0.00,0
107.650,0.16,0.51,10.00,-0.01,0.01,0.01,1031.9,35.2,-38.4,24.5,0.00,0,0.00,0
107.675,0.28,0.51,10.07,-0.01,0.00,0.01,1032.4,35.3,-38.4,24.5,0.00,0,0.00,0
107.700,0.36,0.45,10.07,-0.01,0.01,0.01,1032.3,35.2,-37.4,24.5,0.00,0,0.00,0
107.762,0.34,0.51,10.03,-0.00,0.01,0.01,1032.4,35.2,-38.4,24.5,0.00,0,0.00,0
107.787,0.32,0.51,10.02,-0.00,0.00,0.02,1032.4,35.3,-40.5,24.5,0.00,0,0.00,0
107.812,0.40,0.51,10.05,-0.00,0.01,0.01,1032.4,35.2,-38.4,24.5,0.00,0,0.00,0
107.837,0.32,0.53,10.02,-0.00,-0.00,0.01,1032.2,35.2,-38.4,24.5,0.00,0,0.00,0
107.862,0.34,0.49,10.07,-0.01,0.01,0.01,1032.2,35.2,-35.2,24.5,0.00,0,0.00,0
107.887,0.24,0.51,9.97,-0.00,0.01,0.01,1032.2,35.2,-38.4,24.5,0.00,0,0.00,0
107.912,0.18,0.60,10.00,-0.00,0.00,0.01,1032.7,35.1,-35.2,24.5,0.00,0,0.00,0
107.937,0.10,0.46,9.95,-0.01,0.01,0.00,1032.5,35.3,-37.4,24.5,0.00,0,0.00,0
107.962,0.00,0.62,9.96,-0.01,0.01,0.01,1032.5,35.4,-37.4,24.5,0.00,0,0.00,0
107.987,-0.07,0.56,10.09,-0.01,0.01,0.01,1032.0,35.3,-37.4,24.5,0.00,0,0.00,0
108.012,-0.06,0.59,9.97,-0.02,0.01,0.01,1032.5,35.2,-40.5,24.5,0.00,0,0.00,0
108.037,0.13,0.48,9.97,-0.03,0.01,0.01,1032.6,35.2,-37.4,24.5,0.00,0,0.00,0
108.062,0.22,0.50,10.04,-0.03,-0.00,0.01,1031.9,35.2,-37.4,24.5,0.00,0,0.00,0
108.087,0.16,0.51,9.90,-0.02,0.00,0.01,1032.2,35.2,-37.4,24.5,0.00,0,0.00,0
108.229,0.57,0.49,10.01,-0.03,0.00,0.01,1032.1,35.1,-38.4,24.5,0.00,0,0.00,0
108.274,0.73,0.51,9.97,-0.02,0.01,0.00,1032.2,35.2,-40.5,24.5,0.00,0,0.00,0
108.299,0.77,0.50,10.01,-0.03,0.01,0.01,1032.2,35.1,-38.4,24.5,0.00,0,0.00,0
108.324,0.73,0.49,10.02,-0.03,0.01,0.01,1032.4,35.1,-35.2,24.5,0.00,0,0.00,0
108.349,0.46,0.66,10.00,-0.02,-0.00,0.01,1032.1,35.2,-38.4,24.5,0.00,0,0.00,0
108.374,0.34,0.27,10.05,-0.00,-0.00,0.01,1031.8,35.3,-37.4,24.5,0.00,0,0.00,0
108.399,0.16,0.39,9.97,-0.01,0.01,0.01,1032.5,35.4,-40.5,24.5,0.00,0,0.00,0
108.424,0.47,0.54,10.16,0.00,0.02,0.01,1032.2,35.2,-37.4,24.5,0.00,0,0.00,0
108.449,0.68,0.31,10.14,-0.01,0.01,0.00,1032.1,35.3,-38.4,24.5,0.00,0,0.00,0
108.474,1.14,0.57,9.98,-0.00,0.01,0.00,1032.5,35.2,-37.4,24.5,0.00,0,0.00,0
108.499,0.78,0.56,10.16,-0.02,0.01,0.01,1032.2,35.1,-37.4,24.5,0.00,0,0.00,0
108.524,-0.26,0.58,9.89,-0.00,0.01,0.00,1032.2,35.1,-37.4,24.5,0.00,0,0.00,0
108.549,-0.47,0.43,10.02,-0.02,0.00,0.00,1032.3,35.0,-37.4,24.5,0.00,0,0.00,0
108.574,0.21,0.82,9.93,-0.03,0.01,0.00,1032.3,35.2,-40.5,24.5,0.00,0,0.00,0
108.636,0.74,0.11,10.08,-0.05,0.01,-0.00,1032.3,35.1,-40.5,24.5,0.00,0,0.00,0
108.661,0.66,0.58,9.93,-0.03,0.01,-0.01,1032.4,35.1,-38.4,24.5,0.00,0,0.00,0
108.686,0.22,0.37,9.98,-0.05,0.01,-0.01,1032.2,35.2,-37.4,24.5,0.00,0,0.00,0
108.711,-0.02,0.34,9.93,-0.04,0.02,-0.01,1032.6,35.1,-35.2,24.5,0.00,0,0.00,0
108.736,0.26,0.22,10.00,-0.05,0.01,-0.01,1032.1,35.2,-35.2,24.5,0.00,0,0.00,0
108.781,0.58,0.69,9.94,-0.06,0.01,-0.01,1032.4,35.1,-35.2,24.5,0.00,0,0.00,0
108.806,0.91,0.06,10.06,-0.08,0.01,-0.00,1032.6,35.2,-38.4,24.5,0.00,0,0.00,0
108.831,0.46,0.21,9.98,-0.05,0.01,-0.00,1031.9,35.1,-37.4,24.5,0.00,0,0.00,0
108.856,0.45,1.00,9.89,-0.05,0.02,-0.01,1032.2,35.1,-38.4,24.5,0.00,0,0.00,0
108.881,0.58,0.21,9.82,-0.06,0.01,-0.00,1032.2,35.1,-35.2,24.5,0.00,0,0.00,0
108.906,2.02,0.34,10.32,-0.06,0.00,0.01,1032.4,35.2,-37.4,24.5,0.00,0,0.00,0
108.931,-1.82,1.28,10.58,-0.03,-0.09,-0.02,1032.7,35.1,-37.4,24.5,0.00,0,0.00,0
108.956,-1.24,1.59,9.48,-0.11,-0.01,-0.00,1032.4,35.1,-37.4,24.5,0.00,0,0.00,0
108.981,2.62,0.40,10.04,-0.04,0.04,0.00,1032.6,35.0,-35.2,24.5,0.00,0,0.00,0
109.120,0.09,1.35,9.53,-0.01,0.05,-0.01,1032.1,35.1,-37.4,24.5,0.00,0,0.00,0
109.145,0.74,0.12,9.67,-0.06,0.04,0.01,1032.5,35.0,-37.4,24.5,0.00,0,0.00,0
109.170,1.34,0.66,9.98,-0.01,0.01,-0.01,1032.0,35.1,-35.2,24.5,0.00,0,0.00,0
109.195,1.05,0.19,9.38,-0.02,0.04,-0.01,1032.5,35.0,-38.4,24.5,0.00,0,0.00,0
109.220,1.16,0.76,10.92,-0.02,0.03,0.00,1032.3,34.9,-37.4,24.5,0.00,0,0.00,0
109.245,0.52,0.83,9.87,0.01,0.02,0.00,1032.9,35.1,-37.4,24.5,0.00,0,0.00,0
109.290,2.42,1.33,10.30,0.02,0.01,-0.01,1032.7,35.1,-38.4,24.5,0.00,0,0.00,0
109.315,0.51,-0.62,10.70,-0.02,0.07,0.00,1032.1,34.9,-37.4,24.5,0.00,0,0.00,0
109.340,1.12,-0.41,11.13,-0.03,-0.03,-0.01,1032.4,35.1,-37.4,24.5,0.00,0,0.00,0
109.365,1.25,0.52,9.30,-0.03,0.01,0.00,1032.0,35.2,-38.4,24.5,0.00,0,0.00,0
109.390,3.14,0.65,11.10,-0.07,0.01,0.04,1032.3,35.1,-35.2,24.5,0.00,0,0.00,0
109.415,8.33,-4.01,6.91,-0.07,0.00,-0.19,1032.2,35.0,-40.5,24.5,0.00,0,0.00,0
109.440,-1.61,-1.82,-1.85,0.10,-0.82,-0.35,1032.0,34.9,-40.5,24.5,0.00,0,0.00,0
109.465,1.15,-5.50,7.67,-0.05,-0.10,0.10,1032.5,35.1,-35.2,24.5,0.00,0,0.00,0
109.527,1.06,0.11,10.18,-0.02,0.08,-0.05,1032.6,35.0,-38.4,24.5,0.00,0,0.00,0
109.553,2.14,1.56,10.62,-0.01,0.05,-0.02,1032.3,35.0,-40.5,24.5,0.00,0,0.00,0
109.578,0.13,0.22,10.95,-0.05,0.05,-0.07,1032.7,35.1,-38.4,24.5,0.00,0,0.00,0
109.603,0.65,1.21,11.89,-0.08,-0.04,-0.06,1032.2,35.0,-32.1,24.5,0.00,0,0.00,0
109.628,1.43,0.85,16.82,-0.00,-0.05,-0.18,1032.2,35.1,-31.0,24.5,0.00,0,0.00,0
109.653,10.84,20.01,51.13,0.19,1.11,0.28,1032.2,34.8,-40.5,24.5,0.00,0,0.00,0
109.678,-3.71,0.59,5.72,-0.03,0.57,0.66,1032.0,34.9,-35.2,24.5,0.00,0,0.00,0
109.703,-0.84,3.11,11.55,-0.18,0.07,-0.30,1032.4,34.9,-32.1,24.5,0.00,0,0.00,0
109.728,-1.90,0.02,10.49,-0.08,0.08,-0.01,1032.3,35.1,-35.2,24.5,0.00,0,0.00,0
109.753,-0.85,1.74,8.40,0.01,0.26,-0.01,1031.9,34.8,-34.2,24.5,0.00,0,0.00,0
109.798,1.16,-2.73,7.60,-0.03,-0.27,-0.12,1032.2,35.1,-28.9,24.5,0.00,0,0.00,0
109.823,4.02,-5.59,-4.00,-0.25,-1.78,0.34,1032.2,35.0,-43.7,24.5,0.00,0,0.00,0
109.848,-8.07,9.74,7.45,0.27,-0.41,0.06,1032.1,35.1,-37.4,24.5,0.00,0,0.00,0
109.873,-5.31,-2.29,3.96,-0.04,0.27,-0.14,1032.5,34.9,-35.2,24.5,0.00,0,0.00,0
110.018,-5.36,-4.20,5.48,0.04,0.26,-0.19,1032.1,34.8,-34.2,24.5,0.00,0,0.00,0
110.043,-1.83,3.46,11.61,-0.05,0.10,0.04,1032.5,35.0,-32.1,24.5,0.00,0,0.00,0
110.068,-1.75,-1.24,11.38,-0.01,0.08,0.03,1032.2,35.0,-34.2,24.5,0.00,0,0.00,0
110.093,-0.19,1.14,8.85,0.01,0.09,0.01,1032.1,35.2,-35.2,24.5,0.00,0,0.00,0
110.118,1.25,1.52,10.41,-0.11,0.06,0.00,1032.5,34.9,-37.4,24.5,0.00,0,0.00,0
110.143,-8.10,-4.12,4.50,-0.11,0.12,0.08,1032.4,34.9,-27.9,24.5,0.00,0,0.00,0
110.168,-2.32,-5.02,2.29,0.13,-0.29,-0.32,1032.4,35.0,-38.4,24.5,0.00,0,0.00,0
110.193,6.06,-10.57,1.23,-0.39,-0.81,-0.72,1032.3,34.8,-38.4,24.5,0.00,0,0.00,0
110.218,-2.69,4.92,14.58,0.29,0.06,-0.06,1032.3,34.9,-34.2,24.5,0.00,0,0.00,0
110.243,-1.12,2.34,12.88,-0.03,0.10,-0.05,1032.4,35.1,-35.2,24.5,0.00,0,0.00,0
110.268,0.39,1.41,9.76,-0.01,0.00,-0.03,1032.0,34.9,-35.2,24.5,0.00,0,0.00,0
110.313,-0.05,-0.63,10.22,-0.12,0.06,-0.02,1032.1,35.1,-34.2,24.5,0.00,0,0.00,0
110.338,-4.19,-0.94,10.47,-0.06,-0.05,0.05,1032.0,35.0,-34.2,24.5,0.00,0,0.00,0
110.363,-4.79,-2.02,1.98,-0.30,0.36,-0.27,1032.1,35.1,-28.9,24.5,0.00,0,0.00,0
110.428,-2.55,-0.20,8.89,-0.14,-0.10,-0.10,1032.5,34.8,-35.2,24.5,0.00,0,0.00,0
110.453,-0.12,1.02,11.58,-0.06,-0.05,-0.04,1032.1,34.9,-32.1,24.5,0.00,0,0.00,0
110.478,-1.77,1.62,8.52,-0.10,0.00,-0.06,1032.6,35.0,-35.2,24.5,0.00,0,0.00,0
110.503,0.73,2.17,10.41,-0.05,0.17,-0.02,1032.6,35.0,-34.2,24.5,0.00,0,0.00,0
110.528,3.29,2.11,11.24,-0.06,0.00,-0.02,1032.3,34.8,-37.4,24.5,0.00,0,0.00,0
110.553,8.46,0.79,18.81,-0.01,0.52,0.36,1032.2,34.9,-24.7,24.5,0.00,0,0.00,0
110.578,-4.96,-2.05,-0.21,-0.12,0.51,0.76,1032.3,34.9,-32.1,24.5,0.00,0,0.00,0
110.603,1.80,-0.16,9.00,-0.24,-0.05,0.06,1032.5,34.8,-34.2,24.5,0.00,0,0.00,0
110.628,-3.06,-0.91,10.09,-0.07,-0.02,0.09,1032.1,34.9,-35.2,24.5,0.00,0,0.00,0
110.653,0.41,0.53,10.24,-0.22,0.05,0.12,1032.6,35.1,-32.1,24.5,0.00,0,0.00,0
110.678,-0.00,-0.24,9.86,-0.12,0.02,0.08,1032.4,34.9,-32.1,24.5,0.00,0,0.00,0
110.703,0.03,-1.49,7.34,-0.10,0.00,0.10,1032.5,34.8,-31.0,24.5,0.00,0,0.00,0
110.728,-1.65,-5.37,9.31,-0.03,-0.06,0.06,1032.2,34.9,-41.6,24.5,0.00,0,0.00,0
